depth=1, S_A=-3.2034265038149176e-16, chi=-1
depth=2, S_A=0.6584357294545004, chi=-1
depth=3, S_A=1.0450331033112348, chi=-1
depth=4, S_A=1.5786840737160237, chi=-1
depth=5, S_A=2.1987117915901395, chi=-1
depth=6, S_A=2.726617860287956, chi=-1
depth=7, S_A=3.1434259930127384, chi=-1
depth=8, S_A=3.4931058903468832, chi=-1
depth=9, S_A=3.6948601748913186, chi=-1
depth=10, S_A=3.887510685442298, chi=-1
depth=11, S_A=3.947325596984779, chi=-1
depth=12, S_A=3.9764649240535617, chi=-1
depth=13, S_A=3.990407099470713, chi=-1
depth=14, S_A=4.05140760871681, chi=-1
depth=15, S_A=4.084101129276304, chi=-1
depth=16, S_A=4.136207694866259, chi=-1
depth=17, S_A=4.181314440842236, chi=-1
depth=18, S_A=4.174721618085875, chi=-1
depth=19, S_A=4.2462345156486005, chi=-1
depth=20, S_A=4.242044375784401, chi=-1
depth=21, S_A=4.290781219529855, chi=-1
depth=22, S_A=4.3001520237492965, chi=-1
depth=23, S_A=4.298785051433448, chi=-1
depth=24, S_A=4.275401542844051, chi=-1
depth=25, S_A=4.280516639766554, chi=-1
depth=26, S_A=4.266821765666106, chi=-1
depth=27, S_A=4.2098508035222455, chi=-1
depth=28, S_A=4.247465742527513, chi=-1
depth=29, S_A=4.295845963263522, chi=-1
depth=30, S_A=4.321293892607084, chi=-1
